QuestionId,RelatedQuestionId,LinkTypeId,CreationDate
52427806,27781187,1,2018-09-20T14:59:07.320
52432044,4510185,1,2018-09-20T22:55:18.450
52432044,4510185,3,2018-09-20T23:03:38.650
52432044,17318429,3,2018-09-20T23:03:38.650
3369593,3901063,1,2018-09-21T16:34:28.210
52506691,6223355,1,2018-09-25T21:07:40.003
52511750,40804235,1,2018-09-26T14:18:49.827
52523180,48966464,1,2018-09-26T18:24:11.437
52545189,48832493,1,2018-09-27T21:54:30.210
52544473,13363553,1,2018-09-27T22:01:59.303
52545189,48832493,3,2018-09-30T21:27:12.467
52636716,5741372,1,2018-10-03T22:56:23.970
52636716,5741372,3,2018-10-03T22:56:23.970
52639315,52514516,1,2018-10-04T05:57:11.037
52639315,24102157,1,2018-10-04T06:00:41.390
52687905,8726111,1,2018-10-07T11:22:05.503
52699116,51396681,1,2018-10-09T08:32:40.500
52728324,15201939,1,2018-10-09T20:04:51.870
52750870,13149698,1,2018-10-11T08:52:57.797
52750870,13149698,3,2018-10-11T14:44:55.333
49823462,6819661,1,2018-10-12T16:52:58.343
52793450,840162,1,2018-10-13T13:45:02.253
52859593,37535694,1,2018-10-17T16:38:17.117
52699116,34335157,1,2018-10-18T07:25:23.350
23101009,38874329,1,2018-10-18T07:42:31.693
52898405,3333665,1,2018-10-19T19:00:20.850
52893847,52830100,1,2018-10-19T21:58:10.513
52963136,52968958,1,2018-10-25T06:31:03.190
52976383,51772790,1,2018-10-25T08:27:26.870
52990095,1322070,1,2018-10-25T14:15:13.883
53058229,21091202,1,2018-10-30T06:29:21.307
53065283,52755539,1,2018-10-30T14:04:04.790
44226012,22992814,1,2018-10-31T12:22:23.387
44226012,22992814,3,2018-10-31T12:22:23.387
53087355,53084886,1,2018-10-31T15:49:34.053
53105569,5963269,1,2018-11-01T16:39:50.630
53105569,31640916,1,2018-11-01T17:14:50.563
53112340,40880261,1,2018-11-02T03:57:09.157
53112340,53126146,1,2018-11-02T21:44:14.680
53130639,1129216,1,2018-11-03T11:09:54.970
53181303,4906762,1,2018-11-06T23:03:56.773
53267145,24916852,1,2018-11-12T17:53:02.237
53267145,52603131,1,2018-11-12T23:18:51.413
53267145,52603131,3,2018-11-13T09:48:20.117
53315936,21224764,1,2018-11-15T09:54:59.053
53312311,16647069,1,2018-11-15T13:16:13.317
20742474,4277665,1,2018-11-18T07:24:57.943
20742474,2237080,1,2018-11-18T07:31:47.903
53414452,22662488,1,2018-11-21T23:04:25.020
53482127,49415692,1,2018-11-26T13:25:25.233
53482127,25654413,1,2018-11-26T13:25:25.233
53482127,387736,1,2018-11-26T13:25:25.233
53482127,26402033,1,2018-11-26T13:30:08.733
53485832,14766951,1,2018-11-26T17:05:38.010
53485832,14766951,3,2018-11-26T17:07:21.037
49887433,36049493,1,2018-11-28T19:42:59.380
53629032,38922754,1,2018-12-05T10:00:20.223
53649859,10049402,1,2018-12-06T11:51:18.903
53657102,37736056,1,2018-12-06T18:01:50.213
53692015,10748861,1,2018-12-09T16:34:44.497
53714519,19354875,1,2018-12-10T23:23:11.967
53714519,439799,1,2018-12-11T00:35:29.440
53724096,17456295,1,2018-12-11T12:24:46.777
53738410,53718499,1,2018-12-12T10:25:29.887
53753947,51229525,1,2018-12-13T01:51:12.137
53803442,24496438,1,2018-12-16T15:08:39.630
53847594,17398058,1,2018-12-19T08:51:44.313
53852351,40642217,1,2018-12-19T13:35:36.840
53852351,40642217,3,2018-12-19T13:35:36.840
53858636,12506532,1,2018-12-20T07:38:08.673
53877712,36677733,1,2018-12-21T00:23:23.280
4073564,10117376,1,2018-12-24T19:57:33.707
53924245,40172219,1,2018-12-25T17:13:23.950
13342004,767999,1,2018-12-26T13:58:19.693
53937535,9336554,1,2018-12-27T06:37:05.240
53955848,12784606,1,2018-12-28T13:50:07.083
53979817,7912295,1,2018-12-30T18:07:07.817
53962115,5517233,1,2019-01-02T15:57:33.610
54013283,46859132,1,2019-01-02T21:14:31.677
54013283,14900738,1,2019-01-02T21:14:31.677
54021717,60174,1,2019-01-03T12:09:15.613
54052702,2904131,1,2019-01-05T13:56:21.870
54081195,38558669,1,2019-01-09T19:55:41.430
54117553,27964065,1,2019-01-09T20:35:41.133
54147814,33109040,1,2019-01-11T14:42:04.833
45799757,47007680,1,2019-01-13T06:50:09.670
45799757,47007680,3,2019-01-13T06:50:09.670
54215900,198496,1,2019-01-16T11:31:36.700
54215900,46070530,1,2019-01-16T12:03:33.973
54263204,54173833,1,2019-01-19T00:56:08.030
54272559,12102200,1,2019-01-20T00:33:23.550
54272559,12102200,3,2019-01-20T01:00:42.833
54279682,10252307,1,2019-01-20T18:36:44.080
54283102,30208793,1,2019-01-21T03:31:37.127
54279825,19093603,1,2019-01-21T14:30:22.687
51607391,692718,1,2019-01-24T22:43:37.957
54360540,21086237,1,2019-01-25T07:18:37.637
54376576,19656372,1,2019-01-26T08:45:22.950
54289440,54326655,1,2019-01-27T06:16:22.143
54249061,50459785,1,2019-01-28T09:01:12.727
54437368,12800007,1,2019-01-30T10:07:14.710
54437368,20251161,1,2019-01-30T10:07:14.710
36689572,14128730,1,2019-01-31T13:16:08.277
54502681,31130829,1,2019-02-03T13:36:05.743
54540606,23663707,1,2019-02-05T18:17:00.907
54550904,35204012,1,2019-02-06T11:18:13.883
54550904,6797012,1,2019-02-06T11:33:54.567
54598902,37787079,1,2019-02-08T19:17:15.013
54626265,47262600,1,2019-02-11T08:10:10.137
54638716,1043096,1,2019-02-11T20:44:12.160
54638716,1043096,3,2019-02-11T20:45:53.943
54610482,38780690,1,2019-02-12T03:22:24.957
54650211,20219254,1,2019-02-12T12:32:36.433
54650211,38074678,1,2019-02-12T12:47:17.970
54669971,979975,1,2019-02-13T12:27:01.030
54694461,14468659,1,2019-02-15T08:25:09.737
54714191,34605117,1,2019-02-16T14:23:58.697
54726491,588004,1,2019-02-16T18:57:53.567
54743764,7667630,1,2019-02-18T09:11:07.133
54741110,42718445,1,2019-02-18T18:27:02.453
54753730,20279484,1,2019-02-18T19:01:04.093
54820263,6893285,1,2019-02-22T11:49:25.173
54820263,6893285,3,2019-02-22T11:49:25.173
54806066,4660142,1,2019-02-22T15:37:54.130
54851969,45553058,1,2019-02-24T12:46:28.663
54851969,42374151,1,2019-02-24T12:51:51.147
54871607,54845109,1,2019-02-25T17:48:39.110
54778686,54451738,1,2019-02-26T02:44:48.170
54896344,54862953,1,2019-02-27T00:53:39.193
54970062,45937046,1,2019-03-03T17:55:04.583
54974250,43613619,1,2019-03-03T22:10:15.763
37144078,37169100,1,2019-03-05T10:05:08.573
55041727,3378496,1,2019-03-07T11:54:01.783
42691436,41103360,1,2019-03-07T21:26:31.950
55052975,55050062,1,2019-03-08T07:18:14.173
55052975,54688364,1,2019-03-08T07:18:14.173
55069300,11710552,1,2019-03-08T19:01:49.187
55069300,55068264,1,2019-03-08T19:13:58.033
55069300,29886943,1,2019-03-08T19:13:58.033
55069300,29886943,3,2019-03-08T19:14:34.830
55096830,46765886,1,2019-03-11T07:16:39.207
55070516,55091913,1,2019-03-12T02:19:23.033
13833900,20312974,1,2019-03-13T00:39:09.977
55218694,10714251,1,2019-03-18T10:06:56.857
55291656,4660142,1,2019-03-22T07:13:38.330
45013934,55326244,1,2019-03-24T16:59:33.743
55328871,40760716,1,2019-03-24T22:55:34.867
55336334,36842470,1,2019-03-25T11:02:24.323
55352573,7522250,1,2019-03-26T08:26:48.677
55352573,11848030,1,2019-03-26T08:27:33.163
54573499,32796049,1,2019-04-01T14:32:28.283
54573499,43804407,1,2019-04-01T21:27:27.603
55470678,30531490,1,2019-04-02T09:08:15.013
55470678,30531490,3,2019-04-02T09:08:15.013
55470678,5616822,1,2019-04-02T09:11:44.277
55509280,588550,1,2019-04-04T06:34:07.273
55515131,37432641,1,2019-04-04T11:48:28.607
55517367,33311568,1,2019-04-04T13:48:56.417
55517367,33311568,3,2019-04-04T13:48:56.417
55597554,245062,1,2019-04-09T16:45:50.693
55611698,51179590,1,2019-04-10T11:50:08.753
55636251,39255311,1,2019-04-11T16:27:02.620
55630437,55632933,1,2019-04-11T22:07:17.720
55723253,14220321,1,2019-04-17T08:59:02.920
55695219,55696213,1,2019-04-17T15:58:55.217
55747352,18874400,1,2019-04-18T14:08:11.030
55762500,22079478,1,2019-04-19T13:20:17.217
55946219,27425547,1,2019-05-02T05:43:39.400
55963468,43482086,1,2019-05-03T04:51:00.780
55974821,12200114,1,2019-05-03T19:54:50.390
55974821,36901,1,2019-05-03T20:45:32.237
55987795,35042234,1,2019-05-04T23:59:13.697
55987795,40107587,1,2019-05-04T23:59:13.697
55976467,55944753,1,2019-05-06T14:01:06.243
55870250,56013673,1,2019-05-07T12:52:54.833
56032097,24817991,1,2019-05-08T00:43:14.903
56052595,24909371,1,2019-05-09T11:16:19.753
56153658,14038589,1,2019-05-16T06:51:06.147
56153658,37362554,1,2019-05-16T17:00:25.590
56217272,21092937,1,2019-05-20T08:46:56.990
56217272,13851581,1,2019-05-20T09:08:25.280
56221212,8163703,1,2019-05-20T14:00:58.480
56244454,56161931,1,2019-05-21T18:45:03.790
56244454,56161931,3,2019-05-21T23:24:15.023
56252513,1215392,1,2019-05-22T10:00:55.613
56272225,218384,1,2019-05-23T12:31:12.273
56272225,218384,3,2019-05-24T12:11:22.293
56317824,51563340,1,2019-05-26T23:20:25.757
56342372,53501331,1,2019-05-28T12:33:39.490
56393975,43311844,1,2019-05-31T11:09:24.117
56393975,39604271,1,2019-05-31T11:09:24.117
56397281,4720271,1,2019-06-03T09:06:59.710
56397281,5630363,1,2019-06-03T09:07:37.820
56397281,3815116,1,2019-06-03T09:07:37.820
56397281,8373614,1,2019-06-03T09:07:37.820
56440432,50082351,1,2019-06-04T11:04:08.303
36540651,15273570,1,2019-06-07T21:33:06.893
56527907,1132941,1,2019-06-10T14:02:45.523
56535935,14446511,1,2019-06-11T03:26:29.750
44019023,49970147,1,2019-06-14T05:24:11.413
56603847,5696412,1,2019-06-14T19:06:32.860
12098330,56687349,1,2019-06-20T13:43:55.923
56835373,2297933,1,2019-07-01T12:04:15.250
56835373,4417546,1,2019-07-01T12:04:15.250
56836832,46615141,1,2019-07-03T07:32:21.723
56836832,56873563,1,2019-07-04T14:18:23.277
56896563,54338156,1,2019-07-05T05:16:01.933
56926632,22150812,1,2019-07-09T15:59:07.103
56957730,44711796,1,2019-07-10T10:01:03.417
56968175,56837646,1,2019-07-10T10:06:08.010
56968175,31186598,1,2019-07-10T10:59:51.820
56968175,45639660,1,2019-07-10T13:12:48.377
57018554,51949107,1,2019-07-13T11:10:31.357
18748240,41860374,1,2019-07-13T11:26:00.157
57045648,48750199,1,2019-07-15T18:54:48.957
57105777,19794014,1,2019-07-19T04:59:43.223
14884632,16658232,3,2019-07-23T20:15:45.093
6442012,25842559,1,2019-07-24T15:57:14.500
57193874,28329382,1,2019-07-25T03:36:35.757
57217607,38571463,1,2019-07-26T10:05:26.020
57217607,47460581,1,2019-07-26T11:14:54.887
57238743,1966169,1,2019-07-28T07:24:39.397
57249249,42793382,1,2019-07-29T07:45:19.043
57250791,50027387,1,2019-07-29T09:23:44.927
57252610,30894524,1,2019-07-29T13:11:47.617
57262773,52373766,1,2019-07-30T01:22:41.263
57293758,16327355,1,2019-07-31T15:12:08.780
57301241,119167,1,2019-08-01T03:46:49.783
57301241,6146963,1,2019-08-01T03:46:49.783
57301241,11581703,1,2019-08-01T04:20:52.420
57346371,57129154,1,2019-08-04T11:58:57.820
57346371,10982548,1,2019-08-04T11:58:57.820
57391221,53089736,1,2019-08-07T09:36:16.290
57392507,47034515,1,2019-08-07T13:40:00.433
57474737,17071871,1,2019-08-13T09:23:15.867
57478865,35851323,1,2019-08-13T13:31:28.530
57506316,42773386,1,2019-08-15T07:49:52.337
57506316,42773386,3,2019-08-15T07:51:14.720
57522038,57458460,1,2019-08-16T09:33:48.547
57482189,57172840,1,2019-08-16T11:40:50.790
57547812,53911662,1,2019-08-18T20:00:04.740
57547812,596216,1,2019-08-21T18:07:28.560
41738421,42438171,1,2019-08-24T19:02:06.000
41738421,42438171,3,2019-08-24T21:43:59.737
57697027,8600158,1,2019-08-28T17:10:52.977
57709524,11169445,1,2019-08-29T11:58:48.243
57715732,60174,1,2019-08-29T18:12:59.370
57717151,45286764,1,2019-08-29T20:24:16.450
57713398,54815145,1,2019-08-30T12:47:49.793
57713398,54815145,3,2019-08-30T19:06:11.633
57742585,40192449,1,2019-09-01T01:37:22.293
57742585,40192449,3,2019-09-01T02:30:42.593
57755255,28879397,1,2019-09-02T10:23:51.003
57755255,29796651,1,2019-09-02T10:36:11.390
57755255,28879397,3,2019-09-03T05:34:34.860
57861943,57554185,1,2019-09-10T07:32:42.320
57865889,57657526,1,2019-09-10T12:47:18.547
57865889,44441250,1,2019-09-10T15:34:38.437
57900780,22578776,1,2019-09-12T07:21:17.237
57907307,26739167,1,2019-09-13T10:01:53.283
58068385,40444521,1,2019-09-23T18:59:57.270
58076704,2178872,1,2019-09-24T09:14:55.633
58076704,14948332,1,2019-09-24T09:14:55.633
58098843,10714251,1,2019-09-25T12:56:17.627
58100186,5963269,1,2019-09-25T14:28:19.917
58191924,4303439,1,2019-10-02T03:37:58.397
58263078,56280115,1,2019-10-07T06:17:58.443
58356660,16301625,1,2019-10-12T21:19:34.380
58356660,16656394,1,2019-10-13T03:33:17.350
58338593,44026190,1,2019-10-14T03:57:55.713
58403050,23294658,1,2019-10-15T21:55:32.273
58425636,20572436,1,2019-10-17T05:48:35.453
58549110,45578844,1,2019-10-24T21:35:39.740
58641617,57562861,1,2019-10-31T11:41:51.713
58831751,35250097,1,2019-11-13T07:43:56.067
58912943,21853777,1,2019-11-18T12:38:30.683
58928321,58987013,1,2019-11-22T09:13:26.480
58993979,13405603,1,2019-11-22T12:06:25.430
59003454,5963269,1,2019-11-23T01:33:48.440
59038933,27882016,1,2019-11-25T20:44:46.533
58996638,7880383,1,2019-11-26T13:47:51.690
59069000,57688183,1,2019-12-02T08:34:00.040
59223157,49547,1,2019-12-07T05:01:00.540
59351383,7986026,1,2019-12-16T06:21:33.143
59351383,7986026,3,2019-12-16T06:23:12.620
59351383,31482807,3,2019-12-16T06:23:12.620
59372797,54979906,1,2019-12-17T11:00:16.053
59397623,610245,1,2019-12-18T18:21:04.917
59452243,59434942,1,2019-12-23T12:03:49.583
59496606,41864505,1,2019-12-27T06:36:36.377
59500440,59455560,1,2019-12-27T19:14:21.710
59582452,5721786,1,2020-01-03T17:04:44.520
59582452,2216107,1,2020-01-03T17:04:44.520
59582452,14376473,1,2020-01-03T17:04:44.520
59597193,11946294,1,2020-01-05T06:04:34.557
59611758,29308898,1,2020-01-06T13:36:46.887
59611758,29308898,3,2020-01-06T13:36:46.887
59617286,57609824,1,2020-01-06T18:40:02.207
59632776,494035,1,2020-01-07T21:29:47.267
59632776,494035,3,2020-01-07T21:29:47.267
59708825,21798069,1,2020-01-12T23:04:31.173
59708825,21798069,3,2020-01-12T23:04:31.173
59748345,14220321,1,2020-01-15T09:25:14.227
59748345,14220321,3,2020-01-15T09:25:14.227
59748345,951021,1,2020-01-15T09:25:38.877
59757119,750172,1,2020-01-15T18:07:09.510
59783965,58526217,1,2020-01-17T09:03:43.477
59789627,2435964,1,2020-01-17T14:45:21.757
59804882,40018405,1,2020-01-18T22:15:45.267
59804882,40018405,3,2020-01-18T22:40:44.273
59801713,17834838,1,2020-01-19T00:56:44.533
59819859,53928668,1,2020-01-20T09:13:55.110
59789627,20251332,1,2020-01-24T19:04:03.350
59913407,1520800,1,2020-01-25T21:24:24.953
59913407,1520800,3,2020-01-25T21:32:43.357
59925024,39404922,1,2020-01-27T04:19:37.327
59925024,55767486,1,2020-01-27T04:19:37.327
59925024,39404922,3,2020-01-27T04:55:03.850
59928665,59933458,1,2020-01-29T13:38:31.200
59746445,56274136,1,2020-01-31T21:25:04.893
60036442,48168521,1,2020-02-03T09:45:05.230
60043604,25261823,1,2020-02-03T17:14:54.210
60043604,52099988,1,2020-02-04T17:14:12.587
57118497,59892953,1,2020-02-05T07:20:02.083
60043604,56456840,1,2020-02-05T08:46:57.410
60072912,60073491,1,2020-02-05T10:17:15.273
56582439,33137792,1,2020-02-08T05:01:18.967
56582439,30611917,1,2020-02-08T05:02:00.757
50361495,47905546,1,2020-02-13T13:30:19.850
60261253,60277275,1,2020-02-18T09:20:42.967
60357281,1779286,1,2020-02-22T22:07:07.413
60357281,2150108,1,2020-02-22T22:13:40.070
60365288,13530998,1,2020-02-23T18:14:13.500
60365288,13530998,3,2020-02-23T18:43:46.983
60446874,24887708,1,2020-02-28T07:17:31.547
60446874,24887708,3,2020-02-28T07:25:48.507
60506699,37849262,1,2020-03-03T13:14:12.773
60523363,47585746,1,2020-03-04T12:47:24.587
60523363,5770341,1,2020-03-04T13:21:43.400
60523363,47585746,3,2020-03-05T13:47:02.303
60587255,58676539,1,2020-03-08T12:01:15.707
13833900,42360139,1,2020-03-09T19:00:11.033
60733102,44370277,1,2020-03-18T04:10:56.063
60748519,60760263,1,2020-03-20T21:12:08.457
60802646,8343894,1,2020-03-22T21:24:55.230
60802646,37354200,1,2020-03-22T21:24:55.230
60802646,51509530,1,2020-03-23T10:03:27.967
60877900,54568529,1,2020-03-26T23:46:19.180
60877900,60728681,1,2020-03-27T02:17:10.307
60877900,60728681,3,2020-03-27T17:25:21.083
60976784,32018889,1,2020-04-01T17:59:10.213
61056437,60880350,1,2020-04-06T09:19:48.227
61153352,169907,1,2020-04-11T07:38:41.917
61158895,60804512,1,2020-04-11T15:20:33.600
4844637,34680985,1,2020-04-18T19:57:31.867
61328279,56691630,1,2020-04-21T03:49:36.780
61371482,11490485,1,2020-04-22T17:45:05.477
61376862,15610219,1,2020-04-22T23:33:00.830
61397176,45729092,1,2020-04-23T22:04:15.020
61407920,159118,1,2020-04-24T12:06:22.343
61407920,3651725,3,2020-04-24T12:07:07.920
61407920,159118,3,2020-04-24T12:07:07.920
61412556,31508083,1,2020-04-25T03:00:41.650
61397176,45729092,3,2020-05-01T22:19:11.180
61595875,47139477,1,2020-05-04T15:31:02.280
61620366,39679057,1,2020-05-05T18:29:30.213
61620366,46671578,1,2020-05-05T18:29:30.213
61683809,1646698,1,2020-05-08T16:41:41.993
61683809,1646698,3,2020-05-08T16:43:00.370
61689860,51060762,1,2020-05-08T23:41:44.677
61690359,37714787,1,2020-05-12T11:43:42.150
61767209,25559996,1,2020-05-13T07:45:06.600
61841860,41338416,1,2020-05-16T23:19:48.923
61845034,41214012,1,2020-05-17T04:32:54.900
61887412,4853563,1,2020-05-19T09:51:36.467
61887412,9855656,1,2020-05-19T12:18:37.897
61968982,19012495,1,2020-05-23T07:48:19.210
62017466,47179234,1,2020-05-26T09:51:37.077
62035620,60291987,1,2020-05-27T04:53:21.953
62035620,33975479,1,2020-05-27T04:53:21.953
62035620,51607391,1,2020-05-27T05:07:30.353
62035620,54621381,1,2020-05-27T05:07:30.353
61376862,59815531,1,2020-05-27T05:53:14.633
62080661,46822063,1,2020-05-29T07:18:17.003
62080661,53173280,1,2020-05-29T16:11:53.690
62089204,47781704,1,2020-05-29T18:34:55.393
62080661,62096767,1,2020-05-30T06:36:00.843
62167472,52259476,1,2020-06-03T07:31:40.943
41833412,29973514,1,2020-06-05T06:49:13.423
62262959,86582,1,2020-06-08T13:42:42.527
62262959,1008019,1,2020-06-08T13:44:50.347
62315735,55468135,1,2020-06-11T02:14:32.590
62323862,22715053,1,2020-06-11T12:36:51.563
62323862,22715053,3,2020-06-11T13:07:07.617
40939689,62359062,1,2020-06-16T12:34:59.003
62420287,11285613,1,2020-06-17T01:59:10.520
62447098,9049789,1,2020-06-18T10:54:58.617
62469769,56657993,1,2020-06-19T11:55:39.610
62470725,37283786,1,2020-06-19T13:21:15.207
62470725,37283786,3,2020-06-20T14:18:47.843
62507151,29931671,1,2020-06-22T03:49:00.483
62521567,30232665,1,2020-06-22T19:03:40.643
62596246,6219454,3,2020-06-26T14:27:07.230
62573686,53840298,1,2020-06-28T06:03:17.707
62664892,20578146,1,2020-06-30T19:32:07.423
62664892,12332975,1,2020-07-01T19:54:56.183
62756732,36339271,1,2020-07-06T13:08:00.083
13694271,15025555,1,2020-07-09T00:17:29.427
62816240,3186725,1,2020-07-09T13:42:25.770
62816240,3186725,3,2020-07-09T13:43:10.603
62816240,24644436,3,2020-07-09T13:43:10.603
62826431,8664486,1,2020-07-10T10:08:58.670
62867154,51053678,1,2020-07-12T22:41:27.613
62919604,5913773,1,2020-07-15T18:09:10.000
62935775,42796355,1,2020-07-16T13:24:35.997
62935775,53683844,1,2020-07-16T13:24:35.997
62941675,62955300,1,2020-07-17T13:45:50.490
63037039,2306462,1,2020-07-22T15:18:20.047
63041088,17920147,1,2020-07-22T18:44:26.447
63041088,9979970,1,2020-07-22T19:08:11.087
63080193,36901,1,2020-07-24T19:38:35.877
63093276,47090574,1,2020-07-25T20:35:21.713
63109542,4060287,1,2020-07-27T06:08:24.503
63109968,28621617,1,2020-07-27T07:10:30.593
63123112,54447476,1,2020-07-27T20:57:38.613
63123112,54447476,3,2020-07-27T21:04:00.733
41270555,63148838,1,2020-07-29T10:20:56.657
63160976,29002067,1,2020-07-29T19:20:19.033
63172859,10883211,1,2020-07-30T12:11:30.447
62997622,63191333,1,2020-07-31T12:22:16.840
63215593,9012487,1,2020-08-02T11:57:10.747
63215593,9012487,3,2020-08-02T12:20:46.270
62941675,63236080,1,2020-08-03T19:55:32.680
51946973,24254189,1,2020-08-05T08:17:33.867
63270436,1012573,1,2020-08-05T19:55:09.860
63308697,1145704,1,2020-08-07T23:07:20.277
63308697,62783350,1,2020-08-07T23:07:20.277
63311755,59369050,1,2020-08-08T05:17:52.033
63317791,10866778,1,2020-08-08T16:54:31.930
63386465,33225947,1,2020-08-13T01:17:32.697
63425626,28280920,1,2020-08-15T13:53:54.903
63425626,28280920,3,2020-08-15T13:53:54.903
63505201,48158137,1,2020-08-20T12:33:12.060
63507916,63485090,1,2020-08-20T15:08:33.373
30501627,63534630,1,2020-08-24T08:52:35.097
63599197,11533767,1,2020-08-26T13:53:16.460
63639764,63637471,1,2020-08-28T20:16:10.873
63641415,13198090,1,2020-08-29T02:10:56.587
63647652,25397208,1,2020-08-29T14:16:18.113
63670322,773184,1,2020-08-31T12:00:25.277
63670322,773184,3,2020-08-31T12:00:25.277
63685402,17559390,1,2020-09-01T10:15:15.497
63685402,17499013,1,2020-09-01T10:15:15.497
63703433,776334,1,2020-09-02T10:16:06.563
63717504,35858052,1,2020-09-03T06:12:03.507
63799934,52080991,1,2020-09-08T19:00:03.973
63822827,62095206,1,2020-09-10T04:27:49.420
63822827,61962611,1,2020-09-10T04:27:49.420
63932828,33679732,1,2020-09-17T07:04:39.333
63933864,63985825,1,2020-09-21T03:37:04.163
63989679,838310,1,2020-09-21T09:45:04.967
64010406,63997945,1,2020-09-22T13:06:42.590
42227668,29743320,3,2020-09-22T13:56:39.283
63989679,24543329,1,2020-09-22T16:16:46.063
64049011,1452888,1,2020-09-24T15:09:42.253
64049011,4498423,1,2020-09-24T15:09:42.253
64062575,46585,1,2020-09-25T10:58:55.143
64062575,5741187,1,2020-09-25T11:02:55.360
64062575,60174,1,2020-09-25T11:02:55.360
64118142,55061325,1,2020-09-30T18:49:08.470
64158671,60091644,1,2020-10-01T15:36:48.310
64179760,54455940,1,2020-10-03T01:42:32.147
64106801,47528558,1,2020-10-03T15:48:34.743
64219360,35644344,1,2020-10-06T07:29:40.643
2178220,42000395,1,2020-10-11T09:42:17.310
64374871,62358911,1,2020-10-15T15:28:58.570
64380964,63057271,1,2020-10-16T12:48:15.033
64437590,59839709,1,2020-10-20T08:59:39.153
64433008,13897575,1,2020-10-20T15:53:30.073
38811735,15691942,1,2020-10-22T16:03:49.100
38811735,18018359,1,2020-10-22T16:03:49.100
2572734,34351693,1,2020-10-22T16:16:03.660
64533256,750486,1,2020-10-26T08:20:03.097
64533256,750486,3,2020-10-26T08:58:21.717
64541602,53773335,1,2020-10-27T09:26:06.860
18088082,64631893,1,2020-11-01T12:29:05.283
30703215,30994194,1,2020-11-10T17:35:33.813
64781034,40535309,1,2020-11-11T05:37:44.840
64793008,15585602,1,2020-11-11T19:52:38.963
64793008,15585602,3,2020-11-11T19:53:57.707
64793008,1473996,3,2020-11-11T19:53:57.707
64923068,26264956,1,2020-11-20T03:30:25.240
64923068,26264956,3,2020-11-20T04:16:14.637
64948775,8177073,1,2020-11-21T22:41:03.923
64948775,3323001,1,2020-11-21T22:41:05.637
64966072,50959021,1,2020-11-23T10:09:45.230
64966072,17347935,1,2020-11-23T10:42:50.853
64966072,14294659,1,2020-11-23T10:44:18.430
65080445,35186,1,2020-11-30T20:08:43.087
65080445,62158828,1,2020-11-30T21:32:15.420
65096154,17259916,1,2020-12-01T18:24:56.057
65114478,64894944,1,2020-12-02T19:11:16.473
64785512,59874136,1,2020-12-06T12:33:43.560
65213369,58608226,1,2020-12-09T08:45:55.880
65308353,19752637,1,2020-12-15T14:58:57.543
5064733,7239613,1,2020-12-18T17:23:42.470
5064733,59471438,1,2020-12-18T17:23:42.470
65393628,1129216,1,2020-12-21T14:22:31.927
65393628,1129216,3,2020-12-21T14:22:31.927
65392193,47487578,1,2020-12-22T02:14:12.527
65157509,65406095,1,2020-12-22T12:00:39.150
65157509,64897029,1,2020-12-22T12:00:39.150
65073072,64935494,1,2020-12-26T03:30:00.670
65453862,50804207,1,2020-12-26T05:33:13.933
65453862,52827300,1,2020-12-26T05:36:43.610
65485478,26676045,1,2020-12-28T23:40:21.727
65507118,65505115,1,2020-12-30T12:40:58.633
65639764,34315629,1,2021-01-09T05:48:46.243
40157847,17029671,1,2021-01-10T06:15:48.283
56826346,65666654,1,2021-01-11T15:20:46.433
65675955,3183582,1,2021-01-12T00:17:08.747
65714405,65536210,1,2021-01-14T06:36:55.793
65728730,57842756,1,2021-01-15T00:51:51.620
65776806,36717376,1,2021-01-18T14:55:14.027
65776806,36717376,3,2021-01-18T14:56:13.007
65776806,4616202,3,2021-01-18T14:56:13.007
65782799,11850425,1,2021-01-18T22:19:52.307
65782799,10695139,1,2021-01-18T22:28:22.080
65782799,3121979,3,2021-01-18T22:28:57.480
65782799,10695139,3,2021-01-18T22:28:57.480
65785890,15705630,1,2021-01-19T05:32:41.960
65785890,15705630,3,2021-01-19T05:32:41.960
65776758,44668770,1,2021-01-19T21:44:07.553
65776758,48423136,1,2021-01-19T21:44:07.553
57269741,25242262,1,2021-01-21T05:24:46.463
65843271,20792445,1,2021-01-22T10:19:40.100
65858869,59161189,1,2021-01-24T13:07:42.487
65881147,58071982,1,2021-01-25T08:28:54.283
45773954,38687492,1,2021-01-26T11:03:23.200
65954525,12549029,1,2021-01-29T12:35:22.463
65119575,65987053,1,2021-02-01T06:01:49.557
63233061,4819819,1,2021-02-06T09:02:41.960
66124353,1354924,1,2021-02-09T22:19:50.910
66124353,1354924,3,2021-02-09T22:19:50.910
66135977,2158395,1,2021-02-10T11:30:34.547
66135977,952914,1,2021-02-10T11:34:21.217
63233061,2953081,1,2021-02-11T08:02:51.873
66166242,3768565,1,2021-02-12T04:47:04.693
66166242,923885,1,2021-02-12T04:47:04.693
66181171,19116392,1,2021-02-13T01:47:28.887
18593661,985505,1,2021-02-13T21:50:51.790
18593661,985505,3,2021-02-14T01:16:33.607
52559552,30981630,1,2021-02-15T06:47:42.027
52559552,30981630,3,2021-02-15T06:47:42.027
66243742,35269387,1,2021-02-17T18:48:06.730
66243742,35269387,3,2021-02-17T18:48:50.740
66243742,49333437,3,2021-02-17T18:48:50.740
66243742,50515833,3,2021-02-17T18:48:50.740
66251859,66248785,1,2021-02-18T00:21:50.790
66243742,66256414,1,2021-02-18T08:53:33.073
