QuestionId,TagId
65037917,107680
65037917,9952
65038478,79963
65038478,61658
65038478,129069
65043482,4984
65043482,43464
65050979,60010
65050979,139
65050979,9780
65059096,22905
65059096,84825
65059096,32118
65059096,36685
65059096,84824
65067452,1211
65067452,90304
65067452,110604
65068627,58
65068627,387
65068627,390
65068627,990
65068627,5282
65073072,17
65073072,114
65073072,5569
65073072,25430
65073909,46426
65073909,49041
65073909,14875
65080445,17
65080445,365
65080445,21693
65096154,4
65096154,82352
65096154,80945
65096154,2544
65109629,17
65109629,41127
65109629,8945
65109629,122697
65109629,135954
65114478,92497
65114478,106942
65114478,135377
65119575,16
65119575,4190
65126895,10
65126895,8
65126895,10851
65128598,522
65128598,816
65128598,5352
65130321,17
65130321,1508
65130321,45100
65140736,3
65140736,102241
65140736,110151
65149682,3
65149682,110853
65149682,118992
65157509,64999
65157509,965
65157509,733
65166023,10
65166023,64
65166023,369
65166023,865
65166023,21463
65171696,114
65171696,4190
65171696,30661
65179096,17
65179096,1386
65179096,12419
65179096,92006
65181202,17
65181202,2
65181202,114
65181202,2740
65181202,361
65192547,16
65192547,4928
65192547,60529
65202688,33388
65202688,261
65202688,113256
65208689,4452
65208689,36606
65208689,141765
65210976,104257
65213369,17
65213369,16
65213369,98880
65213369,109163
65213369,139444
65215584,16
65215584,67719
65215584,46457
65215584,81490
65215584,115425
65225137,58
65228251,34
65228251,10377
65243292,81490
65243292,3666
65254505,194
65254505,6250
65254505,115806
65254505,40747
65256627,3143
65256627,98880
65256627,106818
65256627,105409
65256627,35888
65256944,80
65257144,5948
65257144,128730
65289037,16
65289037,60010
65289037,243
65289037,10742
65289037,23506
65289877,256
65308353,16
65308353,67719
65308353,46457
65310344,16
65310344,1508
65310344,2548
65310344,16615
65310344,5582
65310535,16
65310535,10
65319351,115695
65321482,5
65321482,49
65321482,904
65321482,21448
65322295,16
65322295,243
65322295,81949
65330340,16
65332251,60010
65332251,201
65332251,7397
65336829,115695
65336829,2848
65337408,60010
65337408,121
65344735,79804
65344735,119837
65344735,66784
65353789,5
65353789,3988
65353789,122924
65369055,16
65369055,3718
65369055,129390
65389387,79466
65389387,99304
65389387,32884
65389387,119830
65392193,16
65392193,243
65392193,102023
65393628,3
65393628,2
65393628,134
65393628,276
65411801,3
65411801,92497
65411801,243
65411801,102241
65419970,67719
65419970,4190
65423293,17
65423293,41127
65423293,1001
65425090,46426
65425090,92497
65425090,30073
65425090,62301
65425090,111583
65426217,16
65426217,126378
65453862,92497
65453862,2443
65453862,5223
65453862,10946
65455550,46426
65455550,61387
65455550,78275
65470209,92497
65470209,117680
65470209,106269
65470209,120184
65470491,3
65470491,46426
65470491,62301
65480365,1449
65480365,1132
65485478,4452
65485478,18
65485478,1923
65490732,146978
65491829,854
65491829,109229
65507118,16
65507118,21
65507118,22804
65517161,3
65517161,14012
65517161,299
65517161,1241
65517161,55367
65521487,3
65521487,820
65521487,9151
65521487,105083
65531067,16
65531067,243
65541424,114
65541424,8
65541424,139
65543188,3
65543188,92497
65543188,201
65543188,5088
65543188,131905
65566122,92497
65566122,248
65566122,110853
65576173,10
65576173,1357
65576173,1018
65582129,10
65582129,2751
65582129,119467
65594924,17
65594924,95875
65594924,74702
65599844,84518
65599844,111608
65599844,119903
65599844,122493
65606098,382
65608780,2
65608780,4
65608780,46426
65608780,120383
65617886,114
65617886,5608
65617886,580
65617886,92437
65633263,3143
65633263,86794
65636759,3
65636759,104257
65636759,125271
65639764,5
65639764,75151
65639764,57799
65639764,78546
65649912,9
65649912,36252
65675955,8
65675955,139
65675955,4371
65692669,6605
65697153,114
65697153,526
65697153,865
65697153,9002
65699358,248
65699358,59767
65699358,16088
65699358,624
65700483,4452
65700483,139
65700483,46457
65700567,33388
65700567,11444
65700567,123922
65705412,58338
65705412,908
65705412,110853
65705412,5954
65714405,138599
65719274,135235
65728730,10
65728730,5187
65728730,5602
65739974,3
65739974,2
65739974,92497
65756627,33388
65756627,113256
65756627,99166
65772203,22
65772203,256
65772870,4452
65772870,2531
65772870,491
65772870,9581
65772870,227
65776758,3935
65776758,1637
65776758,48893
65776806,3
65776806,8631
65776806,111371
65782799,16
65782799,5608
65782799,134
65785890,16
65785890,67719
65786079,98880
65786079,79963
65786079,130833
65802320,107680
65802320,29929
65802320,114762
65804457,16
65804457,105333
65818853,17
65818853,13829
65818853,2666
65818853,51348
65821898,118
65825488,3
65825488,115
65828189,9
65828189,378
65828189,1117
65828189,47275
65828189,85988
65832480,22
65832480,194
65832480,360
65832480,48988
65843271,16
65843271,6439
65843271,4469
65843671,4
65858869,4984
65858869,102241
65858869,125715
65866868,3
65866868,122377
65866868,11423
65881147,16
65881147,522
65881147,67719
65914983,16
65914983,364
65914983,75442
65914983,132477
65914983,20953
65932073,119
65932073,107329
65932073,135499
65936222,123529
65941162,3
65941162,2
65941162,820
65941162,4
65948463,4452
65948463,36606
65948463,97225
65954525,194
65954525,28135
65954525,66027
65955837,3
65955837,2314
65955837,104257
65955837,1399
65960114,3
65960114,92497
65967405,3
65967405,30073
65967405,201
65967405,62301
65967405,816
65974912,16
65974912,4469
65974912,1848
65974912,12988
65974912,82976
65989195,9
65989195,470
65989195,93513
65991609,4452
65991609,85748
65996729,114
65996729,30073
65996729,4335
66006429,1211
66006429,95875
66006429,7027
66006429,83519
66011275,3143
66011275,1926
66011275,247
66019943,46426
66019943,62752
66019943,26115
66026421,5
66026421,57799
66026421,141458
66040344,17
66040344,95875
66040344,2620
66040344,186
66040344,28783
66042858,16
66042858,60010
66046332,22
66046332,526
66046332,8421
66051022,110853
66051022,66
66051022,10355
66052142,820
66052142,8956
66053220,46426
66053220,33388
66053220,108737
66053220,58679
66053220,9921
66058870,42374
66058870,5477
66059117,3
66059117,92497
66059117,14405
66059117,108669
66079810,3
66079810,46426
66079810,18
66079810,186
66079810,49036
66107783,522
66107783,1449
66107783,33178
66109984,15627
66109984,110521
66109984,112669
66120143,17
66120143,1211
66120143,5142
66120143,942
66120143,47092
66122083,46426
66122083,30
66122083,30073
66122083,15627
66122083,35037
66124353,9
66124353,7978
66129123,21
66135977,16
66135977,60010
66143373,3
66143373,2
66145809,3626
66145809,24051
66148417,522
66158908,126378
66166242,3
66166242,79466
66166242,128923
66166242,135328
66170022,820
66170022,75151
66170022,126000
66181171,16
66181171,1104
66181171,82275
66181171,146609
66182078,16
66182078,201
66182078,50509
66183464,110853
66189709,794
66189709,99304
66189709,5758
66189709,127237
66195785,75151
66195785,106940
66195785,83700
66221402,109248
66221402,129439
66233399,33388
66233399,89537
66233399,99166
66240870,9
66240870,93769
66240870,76510
66243742,348
66243742,519
66243742,3847
66251859,8746
66251859,31102
66251859,14658
66252229,16
66252229,60010
66252229,1834
66266190,8
66266190,139
66266190,1617
66266190,17918
66266190,25673
66267354,55641
66280878,3
66280878,469
66290380,92497
66290380,133655
66290380,131009
66301888,16
66301888,942
66301888,45273
66311160,16
66311160,18
66311160,10941
66323978,4452
66323978,36606
66325136,3
66325136,142612
66328941,991
66328941,1083
66328941,14147
66336964,8
66351555,106338
66351555,124512
66351555,112109
66351555,18860
66351555,87121
66363451,4984
66363451,40439
66374063,4452
66374063,97225
66376413,92497
66376413,30073
66376413,123529
66378780,59047
66384877,79466
66384877,115695
66384877,73780
66384877,128923
66385693,3
66385693,2
66386886,93887
66386886,121240
66386886,119351
66386886,138196
66399236,355
66399236,79804
66400048,4984
66402555,3
66402555,46426
66402555,134084
66424901,17
66424901,75599
66424901,135704
66427789,4452
66427789,369
66427789,391
66429051,3
66429051,105124
66429051,142462
66432803,3
66432803,48682
66436208,60010
66436208,20400
66436208,13925
66436208,6352
66447453,135445
66457767,104267
66457767,81442
66457767,7280
66457767,86061
66457767,15898
66458022,1386
66458022,26411
66458022,138367
66458984,16
66458984,1508
66458984,243
66458984,46457
66460223,369
66460223,1554
66460223,122017
66474755,8512
66474755,107716
66474755,873
66474755,66783
66474755,106836
66475380,17
66475380,8401
66476873,3
66476873,92497
66496166,61387
66496166,122493
66496166,119818
66496166,149278
66499332,22
66499332,123922
66514933,4984
66514933,49
66514933,3280
66514933,2190
66514933,20969
66535017,4452
66537804,9
66537804,378
66537804,13423
66537804,79329
66556109,16
66556109,114
66556109,5608
66556109,4190
66560644,526
66562248,348
66562248,519
66562248,3847
66572357,4452
66572357,12147
66578042,3
66578042,1763
66578042,18283
66597115,72
66597115,107716
66597115,121604
66597115,10757
66607534,17
66607534,1211
66607534,95875
66607534,37779
66612111,16
66612111,1508
66612111,1554
66613367,84518
66613367,119903
66615093,10
66615707,256
66615707,90304
66615707,110604
66615707,129763
66615707,130724
66621796,3
66621796,72685
66621796,133329
66623969,17
66623969,1386
66623969,79466
66623969,46564
66623969,43193
66626992,10
66626992,13699
66630326,86033
66632729,58
66632729,390
66632729,34
66632729,1286
66632729,2829
66653583,60010
66653583,243
66653583,25874
66653583,52707
66661576,4452
66661576,997
66661576,6418
66661576,7505
66661576,61378
66663606,10
66663606,21
66663606,33953
66666843,17
66666843,1381
66666843,79963
66666843,7158
66666843,108462
66677094,17
66677094,35644
66677094,94313
66677094,124639
66686755,2175
66694839,17
66694839,37779
66697924,16
66697924,67719
66697924,46457
66697924,7979
66714965,17
66715399,16
66715399,1834
66715399,73739
66725162,3
66725162,248
66725162,10052
66725162,39149
66725162,35994
66740891,4
66750783,5996
66750783,294
66750783,8420
66756658,16
66756658,5569
66756658,2531
66756658,7979
66767356,3
66767356,104257
66767356,119200
66774109,13613
66774109,115270
66781716,9
66781716,2535
66781716,105178
66781799,138599
66781799,48629
66781799,112339
66783482,387
66786821,84518
66786821,117185
66797261,522
66797261,1449
66797261,14948
66807648,201
66807648,186
66807648,100433
66807648,136670
66807764,9
66807764,247
66840914,5
66840914,5002
66840914,1263
66841038,125866
66841038,49
66852775,3
66852775,46426
66852775,30073
66852775,29071
66855173,89087
66878688,4452
66878688,22444
66883709,17
66883709,91905
66883709,112107
66884116,58679
66887231,64
66887231,111583
66887231,101449
66888831,8
66888831,19292
66888831,321
66890561,17
66890561,146
66890561,11272
66890561,10593
66900950,80035
66900950,33390
66906622,3
66906622,631
66906622,20353
66906622,60650
66916635,9
66916635,28
66918994,92497
66918994,79466
66918994,112107
66919637,115695
66919637,73780
66919637,139126
66919637,140997
66930929,256
66932261,64
66932261,603
66940273,16
66940273,21
66940273,33388
66940273,42168
66970616,16
66970616,124717
66972612,16
66972612,2684
66983677,3
66983677,92497
66983677,110294
66985894,3
66985894,46426
66985894,104257
66985894,108901
66985894,129592
66986303,16
66986303,243
66986303,17376
66996875,138597
66996875,144825
67002568,3
67002568,114
67002568,6981
67006100,2004
67006100,5245
67006100,3440
67006100,30384
67006272,75151
67006272,149342
67023701,3
67029829,3
67029829,9002
67029829,1205
67029829,524
67042333,3143
67042333,259
67043025,2
67043025,4
67043025,82352
67043908,256
67059893,3
67059893,92497
67059893,135377
67059893,142328
67062160,5119
67062160,1281
67062160,24170
67063539,16
67063539,122697
67063539,126378
67065688,33388
67065688,108737
67065688,89537
67065762,10
67067939,16
67067939,61
67067939,8040
67067939,667
67075471,119285
67094622,3
67094622,2
67094622,4
67103053,522
67103053,1449
67103053,4311
67103053,5997
67109018,9
67109018,378
67109018,72972
67109018,125432
67109018,84377
67110107,3
67110107,92497
67110107,84518
67110107,1926
67110107,106942
67112799,4452
67112799,36606
67146912,104797
67146912,2182
67151117,97726
67154920,17
67154920,1386
67154920,91905
67180046,13423
67180046,26748
67180046,138219
67180046,145333
67202252,16
67202252,21030
67202252,131542
67202252,13334
67202252,8251
67205025,5
67205025,2
67205025,4
67205025,382
67221432,5
67221432,382
67221432,82227
67221432,120333
67221432,122849
67233450,46426
67233450,14158
67233450,126330
67233450,106913
67233450,127690
67241409,8
67241409,2027
67241409,61
67241409,26245
67247092,3
67247092,46426
67247092,129310
67277870,9
67277870,2535
67277870,117274
67277870,104801
67294477,5
67294477,3988
67294477,444
67299875,3
67314175,3
67314175,9
67314175,820
67314175,363
67314175,117274
67323485,4452
67323485,72
67323485,67746
67323485,44486
67323485,25235
67327896,2149
67327896,9511
67332161,2
67332161,4
67335018,3
67335018,46426
67335018,123529
67336973,1386
67336973,79450
67336973,114252
67336973,106056
67336973,98478
67364641,46426
67364641,114162
67365253,9
67365253,96
67365253,2823
67365253,105666
67365253,109940
67388008,17
67397027,8
67397027,58
67397027,7604
67400088,16
67400088,81490
67400088,126621
67417973,3
67417973,92497
67417973,128624
67421059,3
67421059,104257
67421059,122377
67421059,119504
67424458,3
67424458,2
67424458,820
67424458,4
67437693,6941
67437693,25158
67437693,1720
67437693,16
67438023,3
67438023,139580
67440653,21
67443145,5
67443145,75151
67443145,186
67447632,75151
67450437,46426
67467137,16
67467137,60010
67467137,2433
67469559,59148
67469559,14391
67470059,3
67470059,92497
67470059,113234
67470059,117680
67472667,16
67472667,67719
67472667,10052
67480235,16
67480235,197
67484892,17
67484892,50126
67484892,132972
67495556,107228
67515951,127733
67518436,49041
67518436,32349
67518436,131777
67522035,118
67522035,1650
67522035,133744
67522035,19922
67534033,119
67534033,641
67534033,14423
67534033,4975
67538280,27478
67539699,3
67539699,1065
67544029,16
67544029,67719
67553857,60010
67553857,1470
67553857,43707
67555274,2
67555274,4
67555274,4985
67555274,1326
67558267,10
67558267,114
67558267,9206
67567035,16
67567035,6941
67585364,18
67585740,16
67585740,5608
67585740,8512
67589525,112546
67589640,5
67589640,2
67589640,30
67589640,4209
67589640,1581
67598129,3
67598129,92497
67598129,119229
67604465,16
67604465,90304
67611592,5
67611592,10252
67627455,75151
67641596,16443
67651427,22
67651427,30
67651427,30073
67651427,364
67651427,816
67655803,4452
67655803,1449
67655803,978
67655803,162
67655803,94422
67680459,2
67680459,4
67684386,889
67686261,46426
67686261,536
67686261,12079
67686261,1768
67686261,121418
67693266,1386
67693266,75599
67693266,130626
67695366,98880
67695366,109163
67710464,4452
67718605,9
67718605,2
67718605,1644
67718605,64821
67725154,4452
67725154,97726
67725154,130709
67729661,9
67729661,526
67729661,10631
67729661,138196
67756501,14158
67756501,112546
67766627,3
67766627,2
67773063,92497
67773063,113234
67773063,123529
67773063,131906
67774358,4452
67774358,36606
67774358,1222
67774358,22444
67778994,90304
67778994,110604
67778994,5647
67782758,3
67782758,2773
67782758,39271
67782758,873
67782758,10079
67784626,2
67784626,4
67804547,522
67815910,64900
67815910,90096
67815910,128353
67819677,522
67827731,17
67827731,1211
67827731,93887
67827731,65223
67827731,116351
67832370,16088
67832370,623
67844038,16
67852362,16
67852362,1834
67852362,12917
67853105,138599
67853105,146479
67853105,146478
67867881,526
67867881,85376
67870960,8822
67870960,26924
67875502,115695
67875502,73780
67901639,3
67901639,5301
67910111,1600
67910111,6189
67910111,27407
67910111,14443
67916516,5
67916516,75151
67916516,83700
67929491,1508
67929491,104797
67929491,631
67929491,130347
67945207,78989
67949786,17
67949786,30073
67949786,69848
67949786,83344
67974934,22
67974934,72
67974934,7989
67974934,24051
68004787,16
68004787,4190
68004787,16799
68017250,4452
68017250,1014
68017250,125894
68017250,148668
68017250,138076
68018943,17
68023361,17
68023361,91341
68023361,143086
68024046,95875
68024046,69385
68024046,110478
68037721,75151
68037721,83700
68037721,111268
68048425,3
68048425,92497
68050632,3
68050632,2
68053437,104257
68053647,3
68053647,92497
68057244,41343
68057244,84674
68060367,3
68060367,114
68060367,92497
68071796,16
68071796,2314
68071796,5310
68073160,387
68073160,390
68073825,17
68073825,30073
68073825,95875
68073825,83344
68073825,93744
68074935,3
68074935,46426
68074935,581
68074935,8707
68077032,16
68077032,139
68077032,2054
68104353,10
68104353,58
68104353,24248
68104353,42181
68104353,128277
68112575,41895
68112575,149698
68124191,16
68124191,7979
68124191,99284
68128723,22
68128723,387
68128723,1997
68129965,17
68129965,108477
68129965,71605
68133463,16
68133463,5608
68133463,2319
68133463,8181
68133463,46141
68139426,3
68139426,84518
68152432,183
68152432,3898
68154475,256
68154475,138986
68156339,16
68156339,60010
68156339,43427
68156339,3539
68163946,16
68163946,60010
68163946,4190
68167478,16
68167478,72257
68167478,2542
68172331,60010
68172331,67719
68172331,46457
68175827,16
68175827,60010
68175827,139
68175827,49311
68182647,16
68182647,47561
68182647,8488
68184431,201
68184431,9921
68184431,127733
68184431,20208
68184431,5465
68197651,3
68197651,820
68197651,363
68203703,4984
68208870,1066
68208870,136815
68212426,8
68212426,58
68212426,3849
68212426,21990
68212426,2035
68214406,109163
68214406,106818
68214406,135749
68214406,16482
68215595,4452
68215595,36606
68227114,9
68227114,96
68227114,1
68227114,30073
68227114,375
68241273,3
68241273,15933
68244226,18
68249054,16
68249054,60010
68249054,126378
68258438,106338
68258438,120273
68258438,120275
68268263,17
68268263,4985
68268263,1082
68268263,506
68268263,2904
68277303,16
68277303,109163
68277303,106818
68277303,2419
68280665,219
68280665,1987
68280665,99
68280665,62048
68280665,48888
68289361,522
68289361,1449
68289361,134
68295156,135964
68295156,123818
68296192,3
68296192,105124
68299468,12
68299468,2847
68303554,248
68310697,17
68310697,41127
68310697,32307
68310697,849
68310697,108118
68341232,10
68341232,8822
68341232,1292
68341232,124136
68347668,243
68350459,3
68350459,125866
68350459,79466
68350459,112107
68350459,120580
68351434,9
68351434,10631
68359056,22
68359056,194
68359056,28135
68359056,39333
68363211,46426
68363211,794
68363211,79963
68363211,2888
68363211,149043
68365546,3
68365546,46426
68365546,58
68365546,6605
68365546,107680
68383160,64
68383160,526
68383160,2631
68383160,1796
68383160,5997
68383796,16
68383796,10
68383796,2659
68383796,122015
68390482,22
68390482,194
68419452,5
68419452,75151
68419452,83700
68419452,343
68427812,104797
68427812,904
68427812,138639
68434937,3
68438008,17
68438008,86794
68444313,92497
68444313,135377
68519853,2
68519853,4
68519853,72257
68522838,1386
68522838,133033
68522882,92497
68522882,8159
68527275,17
68527275,1211
68527275,2990
68527275,7330
68527275,57917
68529322,3
68529322,92497
68529322,120075
68537396,3
68537396,46426
68537396,30073
68570405,382
68570405,276
68570405,82227
68575703,386
68575703,86394
68575703,5649
68575703,38841
68575703,8177
68598594,15627
68601648,5
68601648,522
68601648,75151
68601648,136539
68601648,111826
68613411,16
68613411,5608
68613411,2314
68613411,6051
68628338,1386
68628338,77446
68636568,16
68636568,1104
68636568,1227
68636568,76510
68639593,1386
68639593,73524
68639593,23954
68639593,43193
68647163,4452
68647163,1263
68647163,245
68647163,52629
68647163,14750
68665035,9
68665035,114
68665035,5608
68665035,2531
68680155,8
68682404,17
68682404,1386
68682404,6557
68682404,178
68682404,9511
68692264,10
68692264,1478
68705935,3
68705935,243
68705935,15108
68705935,114483
68712201,92497
68712201,135377
68712201,45272
68712201,15933
68713791,16
68713791,5608
68713791,2531
68713791,543
68713791,261
68720910,820
68720910,363
68721254,110853
68721254,125097
68721254,124822
68730304,824
68730304,823
68730304,9527
68756862,3
68756862,2780
68756862,50067
68756862,1399
68756862,117168
68760345,10
68760345,369
68760345,4545
68760345,938
68760345,28793
68763800,190
68763800,104506
68763800,114286
68763800,116722
68763800,131032
68787321,16
68787321,94814
68788123,16
68788123,2529
68788123,267
68800265,30
68800265,647
68800265,129763
68800265,122557
68801391,16
68801391,243
68801391,277
68801391,128625
68803530,9
68803530,14158
68812553,9
68812553,62752
68812553,118843
68812553,21002
68812553,122862
68821269,256
68821269,42168
68821269,9964
68821269,33072
68821269,119397
68826800,3
68826800,820
68832358,16
68832358,7305
68832358,76145
68832358,146081
68832709,58
68832709,104267
68840122,16
68840122,1104
68840122,1227
68860366,522
68864797,123529
68864797,112292
68864797,10371
68864797,125892
68877488,4452
68877488,36606
68877488,119520
68877488,103316
68881123,1386
68881123,348
68884896,79466
68884896,128923
68896525,17
68896525,3890
68903079,138219
68919105,46426
68919105,33388
68919105,12375
68919105,125258
68923327,4452
68923327,85748
68923327,133280
68923327,151673
68943681,17
68943681,27
68943681,1136
68943681,8596
68943740,120618
68946855,5
68946855,357
68946855,66782
68950402,4452
68950402,11529
68951659,116275
68951659,4528
68957644,90304
68957644,15627
68957644,79963
68957644,108477
68957644,139711
68957925,3
68957925,5645
68960350,9
68960350,10
68960350,114
68960350,2027
68960350,2754
68963132,4452
68963132,40686
68967948,1449
68967948,3326
68967948,96089
68967948,49127
68972339,92497
68981759,17
68981759,121
68981759,10898
68981759,6266
68996008,17
68996008,41127
68996008,61658
69026760,16
69026760,5323
69032512,3
69032512,279
69032512,25994
69033139,79057
69033139,118096
69033139,137241
69035920,3
69035920,92497
69035920,106942
69053450,92497
69074620,92497
69078717,3
69078717,114
69078717,50067
69098077,61
69098077,40102
69098077,124253
69098077,132868
69098077,126816
69098915,17
69102227,4452
69102227,2370
69102227,79716
69118897,2
69118897,4
69120866,123526
69121040,125866
69121040,84518
69128276,99304
69128276,102131
69128276,86047
69128276,126699
69134801,522
69134801,1449
69134801,631
69134801,20007
69134801,7338
69139794,92497
69139794,62752
69139794,48682
69139794,135377
69139794,150471
69142162,46426
69142162,92497
69142162,30073
69142680,3
69162994,256
69162994,82549
69162994,74517
69169054,4452
69169054,2314
69184554,4452
69184554,122009
69189663,57799
69189663,50908
69189663,112900
69192725,5
69192725,128802
69194608,3
69194608,79963
69194608,108462
69194608,137570
69202403,128923
69202403,88900
69204861,98880
69204861,84318
69204861,12056
69204861,5779
69204861,29466
69217595,16
69217595,126378
69219320,18
69219320,115695
69219320,73780
69219320,13407
69252644,21
69252644,869
69252644,402
69253933,90304
69253933,111433
69253933,123441
69253933,129625
69253933,129480
69264060,148
69264060,59148
69264060,367
69264060,12118
69264060,1053
69267717,17
69267717,95875
69267717,43592
69284172,17
69284172,201
69284172,2531
69284172,859
69284172,8257
69285426,4452
69285426,1456
69285426,35732
69294488,402
69294488,115425
69294488,11525
69294729,1386
69294729,58338
69294729,115695
69294729,73780
69298534,115695
69307381,378
69311546,115695
69311546,139126
69315075,92497
69315075,123825
69325558,64999
69325558,1554
69326955,1386
69326955,115695
69326955,73780
69327651,522
69327651,1449
69329623,117096
69337537,17
69337537,2620
69337537,2990
69337537,8707
69346479,1386
69346479,138597
69356789,3
69356789,45272
69361161,3
69364489,17
69364489,1386
69364489,79466
69364489,59809
69364489,102963
69368555,10
69368555,1999
69368555,2900
69368555,67718
69368555,24248
69371687,1211
69371687,95875
69371687,7027
69372489,9
69372489,36252
69383086,3
69383086,2
69383086,820
69383086,4
69383086,122483
69383821,117274
69383821,141752
69383821,136630
69384807,9
69384807,1
69384807,110312
69386218,4452
69386218,46457
69390539,115695
69390539,73780
69395131,115695
69395131,137613
69396380,60010
69396380,17016
69418471,16
69420942,92497
69420942,110749
69420942,120379
69430864,129156
69433929,5
69433929,136
69433929,4209
69437148,30073
69443396,3
69443396,125892
69452863,33388
69452863,110634
69452863,131331
69461144,3
69461144,2
69461144,54630
69461144,4446
69468500,3
69468500,2
69468500,114
69468500,3610
69468500,8404
69487002,33388
69487002,108737
69487002,79057
69487002,146089
69490815,3
69490815,92497
69490815,135377
69494226,75599
69494226,72595
69494226,138219
69506649,67719
69509326,46220
69509326,12752
69514284,522
69514284,1449
69514284,45604
69515485,16
69515485,1508
69515485,30161
69515609,30073
69515609,80023
69526223,125866
69533079,12
69533079,138876
69538902,116722
69538902,128944
69538902,140075
69540261,3
69540261,2
69540261,820
69540261,71259
69544127,1386
69544127,75599
69547415,106338
69547415,104322
69547415,122870
69547415,128686
69567360,3
69567360,2
69567360,4
69574546,1478
69574546,75657
69574546,95806
69574546,138623
69586752,4452
69586752,603
69601239,16
69601239,549
69601239,5119
69601239,19292
69601239,137329
69621518,3
69621518,90222
69621518,94800
69634160,92497
69634160,79466
69634160,135377
69638223,16
69638223,5608
69641209,17
69641209,73
69641209,118889
69671651,16
69671651,60010
69671651,47561
69671651,8488
69671651,9287
69673966,99304
69673966,143638
69687331,16
69687331,7979
69693512,2
69693512,4
69693512,92497
69703660,46426
69703660,150130
69706073,75151
69706073,33388
69706073,38033
69706073,130040
69713497,16
69715684,17
69715684,107329
69715684,118228
69715684,4110
69717047,3
69717047,92497
69721133,4
69721133,104257
69721133,6367
69721133,139580
69721133,146436
69734715,106338
69734715,555
69734715,120010
69734715,30161
69739061,8
69739061,1617
69739061,1926
69739061,7428
69739061,91850
69762143,124929
69762143,121612
69762143,44655
69762143,3879
69764525,16
69764525,219
69772836,3
69772836,92497
69772836,62752
69772836,135377
69793593,16
69793593,67719
69793593,36814
69795028,84518
69795028,3584
69804262,16
69804262,60010
69804262,67719
69804262,3829
69804262,12960
69810441,13585
69810441,1349
69810441,30510
69810910,17
69810910,34113
69810910,7101
69810910,105060
69823455,99304
69823455,75878
69826298,127193
69827227,9
69827227,2775
69827227,118870
69827227,138196
69828981,15627
69828981,25281
69828981,139402
69833591,84518
69833591,104257
69833591,139580
69833591,153450
69838010,19392
69838010,117674
69842021,16
69842021,67719
69842021,112185
69842021,109890
69861470,194
69861470,48988
69861470,66027
69863374,758
69863374,131627
69871377,8
69871377,1926
69871377,10256
69875808,10
69875808,129
69875808,6957
69882337,46426
69882337,114477
69882337,116934
69888980,16
69888980,60010
69888980,18
69888980,1478
69888980,132873
69907291,1386
69907291,128923
69907291,45100
69908793,58338
69908793,104797
69925451,5608
69925451,1925
69925451,2556
69932791,92497
69932791,117554
69935144,522
69935144,2773
69935144,14948
69935144,8908
69937556,3248
69937556,9624
69937556,27376
69937556,108262
69950504,125866
69958670,16
69958670,10
69958670,1687
69966217,19
69966217,2631
69966217,41818
69966560,4452
69966560,85748
69969931,16
69969931,116342
69969931,77929
69969931,9020
69972309,61387
69972309,126093
69975709,10
69975709,2097
69975709,9780
69975709,75226
69977576,16
69977576,1104
69977576,48664
69981829,4
69989206,92497
69989206,5002
69989206,105124
69989206,6691
69994003,4452
69994003,110366
69994003,146022
69994453,16
69994453,67719
69994453,46457
69996784,1386
69996784,129737
69996784,146300
70000507,16
70000507,4240
70004401,82089
70004401,15811
70004401,111218
70004401,111217
70017190,3
70017190,46426
70022653,16
70022653,243
70025473,16
70025473,1381
70025473,9299
70025473,54400
70025473,115145
70032615,54630
70032615,27478
70035092,16
70035092,60010
70035092,5310
70035092,432
70035092,76893
70048763,2
70048763,4
70051743,16
70051743,7505
70051743,102498
70051743,37200
70051743,85273
70059188,3
70059188,92497
70059188,117680
70059188,135377
70059188,125292
70065777,130724
70065793,1386
70065793,5002
70065793,1263
70065793,35201
70065793,9986
70072748,84518
70092371,17
70092371,1211
70092371,95875
70092371,112964
70099878,4452
70099878,122009
70099878,6805
70111245,9
70111245,33953
70115066,33439
70116360,16
70116360,9921
70116360,64933
70120741,16
70120741,33388
70120741,108121
70129800,107832
70129800,16407
70129800,109558
70140850,16
70140850,5569
70140850,5187
70140850,5323
70143368,10
70143368,10631
70143368,8921
70153862,3
70153862,114
70153862,3829
70153862,628
70158104,1386
70158104,75599
70158104,138219
70164236,3
70164236,14158
70164236,126330
70164236,132973
70173536,4452
70173536,5002
70173536,42519
70173860,8
70173860,506
70173860,309
70173860,6836
70173860,20605
70195952,272
70195952,32852
70195952,23735
70195952,76443
70195952,59373
70211236,17
70211236,201
70211236,849
70211236,1362
70211236,6772
70211640,66822
70214197,91905
70214197,8945
70236031,522
70236031,9047
70236031,5559
70236031,75807
70250317,820
70250317,78230
70250317,106806
70250317,146313
70250905,1211
70250905,95875
70250905,3143
70267894,90304
70267894,108477
70267894,63638
70267894,140849
70267894,137146
70270918,16
70270918,1263
70270918,432
70273677,10
70273677,1477
70273677,1617
70273677,7523
70274256,41343
70274256,28138
70277726,33953
70277726,62770
70277726,10101
70282347,9
70282347,33408
70323739,115695
70323739,73780
70323739,135812
70323818,522
70323818,4311
70323818,106836
70329182,1386
70329182,75599
70329182,110097
70334002,139
70334002,41
70334002,5608
70341097,92497
70364475,67943
70364977,10
70364977,72390
70364977,54179
70364977,30191
70365498,5
70365498,342
70365498,139905
70371466,824
